,id,user,tweet,location,created_at,retweet_count,class
3839,1427092376791699457,SimpleWeatherVA,"NWS Alert&gt; Flood Advisory: Affected Locations Include Richmond, University of Richmond, Downtown Richmond, Bon Air,… https://t.co/XTOr9MbVEz",Virginia,2021-08-16 02:18:31,0,floods
3840,1427083524058894339,SimpleWeatherVA,NWS Alert&gt; Flood Advisory: Affected Locations Include Pearisburg Narrows. Pembroke Peterstown. Mountain Lake Kimbal… https://t.co/jhcCnljXls,Virginia,2021-08-16 01:43:20,0,floods
3841,1427080186005266435,DailySabah,"Search, rescue, cleaning efforts continue in flood-hit Turkish provinces as death toll climbs to 59
https://t.co/CSTj31vIuH",Istanbul,2021-08-16 01:30:04,1,floods
3842,1427079923383029763,SimpleWeatherVA,NWS Alert&gt; Flood Advisory: Affected Locations Include Mount Airy Galax. Elkin Fairview. Flat Rock Hillsville. Jones… https://t.co/vrKJaPcr1h,Virginia,2021-08-16 01:29:02,0,floods
3843,1427075095693086721,SimpleWeatherVA,"NWS Alert&gt; Flash Flood Warning: Some Locations That will Experience Flash Flooding Include Richmond, Virginia Union… https://t.co/7eoGTN4BsQ",Virginia,2021-08-16 01:09:51,0,floods
3844,1427071087104479236,luvthispayne,"People making fun of this but she could have drowned them both because she was panicking. Honestly, that other dude… https://t.co/eThktn59y5", NOLA,2021-08-16 00:53:55,3,floods
3845,1427067404161536000,christaniser,wears a full face to the show during a flash flood warning &lt;3,rva,2021-08-16 00:39:17,0,floods
3846,1427063206200160256,SimpleWeatherVA,"NWS Alert&gt; Flood Advisory: Affected Locations Include Tuckahoe, Mechanicsville, Wyndham, Laurel, Glen Allen, Manaki… https://t.co/FD1bWij6aV",Virginia,2021-08-16 00:22:36,0,floods
3847,1427058966933159939,wstafrican,Soooooo crossing flood water like that is super dangerous,Eh,2021-08-16 00:05:45,0,floods
3848,1427051458206261252,MixedPrincesss,Damn flash flood warning scared the fuck out me 🤨 damn iPhone ⚠️,RVA,2021-08-15 23:35:55,0,floods
3849,1427050259239276544,SimpleWeatherVA,"NWS Alert&gt; Flash Flood Warning: Some Locations That will Experience Flash Flooding Include Richmond, Virginia Union… https://t.co/9vlw6O3UxD",Virginia,2021-08-15 23:31:09,0,floods
3850,1427047860890112004,SimpleWeatherVA,"NWS Alert&gt; Flood Advisory: Affected Locations Include Petersburg, Hopewell, Colonial Heights, Fort Lee, Chester, Vi… https://t.co/Kl6Fb0vl98",Virginia,2021-08-15 23:21:37,0,floods
3851,1427043667005554696,MegamegaSoup,"It's a whole ass flood so I can even forgive that first L.
Everything after that tho? Tuh, 2025 indeed https://t.co/jWWRRWoyf4",D(M)V,2021-08-15 23:04:58,1,floods
3852,1427038796248346627,Mit_Ist_Sosyal,El Cezire ///  Turkey evacuates flood victims as death toll hits 62 https://t.co/Z81GYEfjYO https://t.co/EvuOwTYyRx,ANKARA,2021-08-15 22:45:36,0,floods
3853,1427036311672791041,SimpleWeatherVA,"NWS Alert&gt; Flood Advisory: Affected Locations Include New Kent, King William, Talleysville, Providence Forge, Ruthv… https://t.co/CE6PkeOqXF",Virginia,2021-08-15 22:35:44,0,floods
3854,1427034440837042186,Lady_Nyla,The Taliban have succeeded in taking over Kabul! 9/11 families are asking what this was all about? Now US weapons i… https://t.co/9adPHDyDuV,Virginia,2021-08-15 22:28:18,0,floods
3855,1427032251976634368,BrianBrocklynjr,@nambatyafatiol1 Ours will flood seas 😂,"Kampala, Uganda",2021-08-15 22:19:36,0,floods
3856,1427031609484746753,WB_Baskerville,@ClwnPrncCharlie Also even if you wanted to be completely realpolitik about it (that’s not what’s important I’m jus… https://t.co/OALe8y4fgk,"Innsmouth, MA ",2021-08-15 22:17:03,0,floods
3857,1427026765705269249,angelgirl1976,"@MichiganPal @lynnskyi @techring Aw, Pauline, I'm so sorry the record cabinet built by your mother was ruined during the flood.",southern middle TN,2021-08-15 21:57:48,0,floods
3858,1427026511970906112,mobiquotes,"I explained we lost the porch to the flood. 'Father hasn't gotten around to rebuilding it, although he's quite a go… https://t.co/9z94mqa3vy","Athens, Greece",2021-08-15 21:56:47,0,floods
3859,1427025116693663744,patpend,Just issued. A flash flood watch 8am to 3pm TOMORROW. https://t.co/AZmQSYq3AT,Virginia,2021-08-15 21:51:15,1,floods
3860,1427024641122574339,SimpleWeatherVA,NWS Alert&gt; Flash Flood Watch in effect from 5 AM in King George and Stafford Counties #vawx https://t.co/Qw3ERLOD3S,Virginia,2021-08-15 21:49:21,0,floods
3861,1427024533912014848,SimpleWeatherVA,"NWS Alert&gt; Flash Flood Watch in effect from Monday morning in Arlington, Fairfax, Fauquier, Prince William, Alexand… https://t.co/P12LQBiwn4",Virginia,2021-08-15 21:48:56,0,floods
3862,1427023700042260485,testing521,"For then there will be great tribulation, such as has not been since the beginning of the world until this time, no… https://t.co/ttGNnOhtQi",Western WA,2021-08-15 21:45:37,1,floods
3863,1427019233427398657,SulBuzz,"Why flood are around the world now , ??? Future in danger!!!","Lisboa, Portugal",2021-08-15 21:27:52,0,floods
3864,1427017382913003520,LodgieFromLanza,@NettyF65 Sea levels have not changed in 40 years. Our boatyard still has the same equinoctial spring tide heights.… https://t.co/b62lKdQ1ej,Islas Canarias,2021-08-15 21:20:31,0,floods
3865,1427016287876747265,catwomyn31,"@GregAbbott_TX Personal responsibility, Greggie! Why did you let it flood? #GetAMop",H-Town,2021-08-15 21:16:10,0,floods
3866,1427016161670176771,fMalick5,"@allegoriespk @Cynosure100 And please, Flood is not a minor mishap, its a Natural Disaster 🤦🏻‍♂️","Quetta, Pakistan",2021-08-15 21:15:40,0,floods
3867,1427016008062099456,AJEnglish,Turkey evacuates flood victims as death toll hits 62  https://t.co/Cx5F4M3Uf7,"Doha, Qatar",2021-08-15 21:15:03,79,floods
3868,1427015774867238913,SimpleWeatherVA,"NWS Alert&gt; Flash Flood Warning: Some Locations That will Experience Flash Flooding Include Richmond, Virginia Union… https://t.co/zlId9pNcnn",Virginia,2021-08-15 21:14:08,0,floods
3869,1427015160393347073,_aceVenturra,That video of dude losing his girl in the flash flood the funniest thing I seen all day,d[m]v,2021-08-15 21:11:41,0,floods
3870,1427007185452740609,AlArabiya_Eng,"#Turkey will work with #Pakistan to help stabilize #Afghanistan and prevent a new flood of refugees, President Erdo… https://t.co/pxlS4nXquF",Dubai,2021-08-15 20:40:00,20,floods
3871,1427005971461771264,PersianOcat,"Departed President of Afghanistan Ashraf Ghani ""In order to avoid the bleeding flood, I thought it was best to get… https://t.co/o39lzWjCce",Iran,2021-08-15 20:35:10,0,floods
3872,1427002990930575360,anadoluagency,Afghanistan's president says he left country to ‘prevent flood of bloodshed’ https://t.co/yILiVyYSn8 https://t.co/wNm2AA7kxN,Ankara - TURKEY,2021-08-15 20:23:20,3,floods
3873,1427002317547745281,idilXVII,"@HyuGaNeJ1 incase of anything a flood, storm u name it",Burco,2021-08-15 20:20:39,0,floods
3874,1427001972910182403,libradivabria,god is sending the flood cuz honey this rain been crazy for days now,dm(v),2021-08-15 20:19:17,0,floods
3875,1427000894118187008,TRTWorldNow,In pictures: Japan braces for further downpours as rescuers sift through flood and landslide damage after record ra… https://t.co/3zOUXA7kXH,"Istanbul, Turkey",2021-08-15 20:15:00,4,floods
3876,1426999814793818112,Knewz_Currently,Afghanistan president fled nation to 'prevent flood of bloodshed' as Taliban seize Kabul https://t.co/qgoXz1tMT4 https://t.co/qrhjBbNu4t,"Va Beach, Virginia",2021-08-15 20:10:42,0,floods
3877,1426998474747359238,iShujaAhmedCh,"Ghani did not say where he had travelled to, but #Afghan media group suggested he had gone to Tajikistan.… https://t.co/xDYZ4PLnzq","Dubai, UAE",2021-08-15 20:05:23,0,floods
3878,1426997966812893191,theexpodubai,@bu_salem7279 @saleh69816700 @ladyreeeeem Afghan leader Ghani says he fled country to prevent 'bloodshed'… https://t.co/MVwxglSJ8t,United Arab Emirates,2021-08-15 20:03:22,0,floods
3879,1426994199862390790,angelgirl1976,"@WingnutKV ah, they shouldn't. We haven't been issued a severe thunderstorm warning, and I'm not too worried about… https://t.co/CQclWM9nuT",southern middle TN,2021-08-15 19:48:24,0,floods
3880,1426992796129443842,angelgirl1976,"the county next to us was under an areal flood advisory for a while, and it wouldn't surprise me if they put us under one as well.",southern middle TN,2021-08-15 19:42:49,0,floods
3881,1426988600810344450,khaleejtimes,"Ghani did not say where he had travelled to, but #Afghan media group suggested he had gone to Tajikistan.

https://t.co/QQxluVjVtG",United Arab Emirates,2021-08-15 19:26:09,7,floods
3882,1426988438595719176,ShotCaller305,"So, my guy is walking her thru a flood &amp; he missteps. Then she gets mad at him for going down &amp; she jumps on somebo… https://t.co/CEHHtAGI8h",H-town,2021-08-15 19:25:30,1,floods
3883,1426984739106394121,62_theprophet,"@joshuascott21_ Got his bitch took, clothes wet asf, phone prolly fucked up and the nigga car prolly n the flood smh",Yo city📍,2021-08-15 19:10:48,0,floods
3884,1426984715907645443,ctdizha,"@advocatemahere @TogaraseyiLaw You guys need to be strategic &amp; think critically. 

You need Voter Registration camp… https://t.co/6Y2CGAsVSP","Gaborone, Botswana",2021-08-15 19:10:43,0,floods
3885,1426982194422091777,chriskose,"Afghan President Ashraf Ghani says in a Facebook post that he has left Afghanistan ""in order to prevent a flood of… https://t.co/zfXlLJsm3l","Athens, Greece",2021-08-15 19:00:41,0,floods
3886,1426981664161415176,cgtnafrica,"Afghan President Ashraf Ghani says in a Facebook post that he has left Afghanistan ""in order to prevent a flood of… https://t.co/t5UIy2sUPO",Africa,2021-08-15 18:58:35,5,floods
3887,1426981196903424007,CenkBabaeren,"📢 ""I ❤  CryptoCurrency""🔻#FLOOD🔻 https://t.co/4Am5I3kZ8P",Turkey,2021-08-15 18:56:44,0,floods
3888,1426980665451597824,DiakonosTheo,"My Blessed and Beautifulll wife, HAPPY BIRTHDAY!! As you grow in age I see you growing in the faith and passion for… https://t.co/Wlfz11WagQ",Accra-Ghana,2021-08-15 18:54:37,0,floods
3889,1426978899104309254,businessturkey,"Flood in western Black Sea of Turkey causes 64 lost lives in 3 provinces
https://t.co/A4L9T1UuwD",Istanbul - Turkey,2021-08-15 18:47:36,0,floods
3890,1426977332359794704,EngelhardtDeniz,🎦〰️⚓️〰️〰️🦅🦅 The Ministry of National #Defense sent 2 horizontally shifted bridge tanks and 3 fixed bridge vehicles… https://t.co/gJAoyGftux,"Istanbul, Turkey",2021-08-15 18:41:22,3,floods
3891,1426973266934214661,khialay,"Left the country to prevent""flood of blood"" in #Kabul, said Ashraf Ghani in his Facebook post https://t.co/EsGBlRcIaP…",Quetta,2021-08-15 18:25:13,0,floods
3892,1426972966043078659,vaccaro_mike,@HouseGOP Do you mean President Biden? He is working hard in Washington. If you are talking about FORMER pres Trump… https://t.co/TfRotKwx84,So. Cal,2021-08-15 18:24:01,0,floods
3893,1426970024938463238,1TVNewsAF,"In a post on Facebook, Ashraf Ghani says he left to prevent ""flood of blood"" in Kabul.",AFGHANISTAN,2021-08-15 18:12:20,34,floods
3894,1426969485232193537,redwoodjungle,"As the flood waters rise a truck, a boat, and a helicopter all come by to save a man. To each he says no thank you… https://t.co/V4udNwbhsn",NOLA,2021-08-15 18:10:11,0,floods
3895,1426969406865825800,INyarora,"The end will come like a flood: War will continue until the end, and desolations have been decreed.
#RedemptiveBlood",SOUTH SUDAN,2021-08-15 18:09:53,0,floods
3896,1426968989490688001,eyobale,"@hamedezzeldin @sputnik_ar #Sudan Flood, #khartoumFlood","Addis Ababa, Ethiopia",2021-08-15 18:08:13,0,floods
3897,1426968057327628295,essamnagy678,"Celebrating the Nile Flood 15 August; ""The flood of the Nile is Isis's tears, mourning the death of her husband Osi… https://t.co/bX05I6fyC2",Egypt,2021-08-15 18:04:31,0,floods
3898,1426966052760662019,AbashiPst,"@eric_obiero Daniel 9:26 
After the sixty-two ’sevens,’ the Anointed One will be put to death and will have nothing… https://t.co/Aq7LY47fdm",,2021-08-15 17:56:33,0,floods
3899,1426965773432627201,2021pls,why cant ppl see that obv is not a man that dropped that woman in that flood vid lol,sofla,2021-08-15 17:55:26,0,floods
3900,1426962721669533703,mahmutsamisaka,"After the flood disaster, generators were carried by helicopters to villages and settlements for electricity. 
Kastamonu / Turkey 🇹🇷",ORDU/KIRŞEHİR/KAYSERİ/ADANA/..,2021-08-15 17:43:19,0,floods
3901,1426960760337469440,Judmir3,"#Turkey will work with #Pakistan to help stabilise #Afghanistan and prevent a new flood of refugees, President Rece… https://t.co/f17Ervkccv","Albania,Tirane",2021-08-15 17:35:31,5,floods
3902,1426958912973062145,Mu25625176,Heavy rains flood houses and streets in southern Japan https://t.co/48DzSQqb1w,"Marbella, Spain",2021-08-15 17:28:11,0,floods
3903,1426952061015314435,spaghethoes,@longkangwater @bitchshuthefuck thank god was about to cry until the whole sg flood if yall canceled,free palestine,2021-08-15 17:00:57,0,floods
3904,1426952009438040064,SaveAmerica206,"The flood of migrants at the border in record numbers is another effect of climate emergency 

True or false?",WA,2021-08-15 17:00:45,2,floods
3905,1426947103557931010,Aqibjaved221,"Turkey will work with Pakistan to help stabilise #Afghanistan and prevent a new flood of refugees, President Recep… https://t.co/2FyWo0WHJn","Karachi, Pakistan",2021-08-15 16:41:15,0,floods
3906,1426945342520631298,DAKourtis,In Greece we did everything to give to this colonial corpor entity assurances. The result: raping our sculptures ag… https://t.co/yetlsaDB76,Κύπρος,2021-08-15 16:34:15,0,floods
3907,1426943838900326403,DaneikaShenay,"Now, I received about 2-3 warnings about us receiving a flash flood last night and to not be outside. Y’all better… https://t.co/qMXE16AXa4",D(Maryland)V,2021-08-15 16:28:17,0,floods
3908,1426943095967453186,titokgh,"Deaths in the Bible. God - 2,270,365 not including the victims of Noah's flood, Sodom and Gomorrah, or the many pla… https://t.co/wBuH7uP9yp","Accra, Ghana",2021-08-15 16:25:20,0,floods
3909,1426941247793647622,chrissladden1,@Suse_Susie @edwards_babs @BorisJohnson @pritipatel isnt that who has been arriving by boat from France and you did… https://t.co/AZNNSvFCkA,"Orihuela, Spain",2021-08-15 16:17:59,1,floods
3910,1426938967946141703,Docpinel,The Economist | Of coups and covid jabs https://t.co/85oln9jj9c via @TheEconomist,"Sousse, Tunisie ",2021-08-15 16:08:55,0,floods
3911,1426935466905985030,ghanaAt100,@parijatmoitra @buddhaboy74 @Malala When they flood into India..maybe they're saying accept them into your religion… https://t.co/xYaxGee2LV,"Greater Accra, Ghana",2021-08-15 15:55:01,0,floods
3912,1426932028738580487,_sadiqhudu,@AnodaKwesi Not even the slightest. See how China was struggling with that mind bugling flood. Ghana we don’t even… https://t.co/Ewv2wW87fm,"Accra, Ghana",2021-08-15 15:41:21,0,floods
3913,1426927473325903878,brecordernews,"#Turkey will work with Pakistan to help stabilise Afghanistan and prevent a new flood of #refugees, President Recep… https://t.co/INWBVudGcd",Karachi-Pakistan,2021-08-15 15:23:15,0,floods
3914,1426921887804833795,thejunebugfreak,"@BeatleSimon I didn't even know about half of those but this weekend has just been a flood of bad news. 
Of course… https://t.co/HAjhzOWypG",Africa,2021-08-15 15:01:03,0,floods
3915,1426919959611981828,sunl1qht,@egyptianpharo96 idk either and it bothers me to see such disgusting people in my country. You can read this flood… https://t.co/dwh2w2XbzY,Türkiye ,2021-08-15 14:53:23,0,floods
3916,1426919166863450116,LPDJ82,"@MoosabinDawood ...if they survived the great flood yes. Also note its difficult to isolate one group of peoples, t… https://t.co/l7QmHjbWkM",AFRICA,2021-08-15 14:50:14,0,floods
3917,1426916998492065794,wikivictorian,"Group of workers at flood site. Photographed by Joseph Pennell, 1908. https://t.co/D2JrO3lFKJ","Andalucía, España",2021-08-15 14:41:37,4,floods
3918,1426916161644634118,acfick72,"@WamuwiM Be glad there aren’t surpluses of adverbs and adjectives, and a flood of brand names instead of appliances… https://t.co/Pa4pHffSA1","Johannesburg, South Africa",2021-08-15 14:38:18,0,floods
3919,1426915291125137409,galacticemp,"Portugal 🇵🇹 struggles with its centuries long colonial past history across the Americas, Africa and Asia and reconc… https://t.co/sKkFBXIJkQ","Pretoria, South Africa",2021-08-15 14:34:50,0,floods
3920,1426912116481613836,anews,"#Turkey will work with #Pakistan to help stabilise #Afghanistan and prevent a new flood of refugees, President… https://t.co/r8II3Sb5h3","Istanbul, Turkey",2021-08-15 14:22:13,2,floods
3921,1426912106499256329,MRSKHUTHADZO,"@Sanele__ Jp is de for saskay takes care of her 2, last week he eaving left de party early but coz of dis shipping… https://t.co/uLlRKs0cqT","Polokwane, South Africa",2021-08-15 14:22:11,0,floods
3922,1426909468370079745,nilcagatay,Gerekli bir flood📌 https://t.co/cyUceUzdzp,Türkiye,2021-08-15 14:11:42,0,floods
3923,1426901019427065861,NICOLEDASILVAO1,@MrGreenCane @chrislowndes @piersmorgan So now add a huge flood of Afghans to the numbers we see now. Remember the… https://t.co/AQ0Mw1Ti49,"Dubai, United Arab Emirates",2021-08-15 13:38:08,0,floods
3924,1426900870130716672,NotoriousGRC,"Me, while all those Flash Flood warning were going off late last night. https://t.co/WwgH4Yj8fQ",DM(V),2021-08-15 13:37:32,0,floods
3925,1426890230775357444,Mahda941,This reminds me of that German woman who after the recent flood in Germany said to the TV reporter that she expecte… https://t.co/rAwqaivFQ7,Tehran,2021-08-15 12:55:16,1,floods
3926,1426887247501144066,ugurerdem__,@zeynurin @mdaltinisik *Flood,"Ankara, Türkiye",2021-08-15 12:43:24,0,floods
3927,1426886846722752512,GodHamgod,"Dropping ur girl in flash flood water - L

Her buttcheeks was out - additional L

She mad and pushed you off - L

S… https://t.co/KlHprR54li",D(M)V,2021-08-15 12:41:49,5666,floods
3928,1426886342345203717,EngelhardtDeniz,"🎦〰️🦅🦅 🔗 @tcsavunma 

search &amp; rescue efforts #Sinop #Kastamonu, where #flood disasters took place. Our 8… https://t.co/VBGu8FAVfH","Istanbul, Turkey",2021-08-15 12:39:48,1,floods
3929,1426885732170407939,lucyxbreeze,"Okay, since references have been a topic of discussion lately here's a tip for my art newbies: make a pinterest boa… https://t.co/8TmGy9K6Hf",Madrid - Spain,2021-08-15 12:37:23,0,floods
3930,1426883590105747456,EngelhardtDeniz,"🎦🟦〰️🦅🦅 The Rescue Helicopter From #flood, generators were carried by helicopters to villages settlements without el… https://t.co/nIFg6xhPxy","Istanbul, Turkey",2021-08-15 12:28:52,3,floods
3931,1426883156804780034,Fredapoku1,Lyon has opened the flood gates.. just refresh and anticipate how much is left ?😂😂😂😂,Ghana,2021-08-15 12:27:09,0,floods
3932,1426881403678035972,dsx_zero,"Complete Overhaul of ""Hydro Works -Flood Gate""

This includes:
-Model
-Textures
-Animations
-Streamed BGM (by… https://t.co/jaqxIq1IBn",Mute City,2021-08-15 12:20:11,2,floods
